order_id,customer_id,order_date,total_amount,status,order_year,order_month,order_day_of_week,order_size,is_suspicious
2559,22,2024-04-16 14:00:00,132.37,pending,2024,4,Tuesday,Medium,False
2560,410,2024-04-16 15:00:00,178.2,completed,2024,4,Tuesday,Large,False
2561,895,2024-04-16 16:00:00,427.5,completed,2024,4,Tuesday,Extra Large,True
2562,515,2024-04-16 17:00:00,284.02,cancelled,2024,4,Tuesday,Large,False
2563,127,2024-04-16 18:00:00,262.22,completed,2024,4,Tuesday,Large,False
2564,809,2024-04-16 19:00:00,58.79,completed,2024,4,Tuesday,Medium,False
2565,700,2024-04-16 20:00:00,17.85,completed,2024,4,Tuesday,Small,False
2566,874,2024-04-16 21:00:00,482.21,completed,2024,4,Tuesday,Extra Large,True
2567,14,2024-04-16 22:00:00,194.72,completed,2024,4,Tuesday,Large,False
2568,971,2024-04-16 23:00:00,305.57,completed,2024,4,Tuesday,Extra Large,False
2569,978,2024-04-17 00:00:00,49.06,completed,2024,4,Wednesday,Small,False
2570,12,2024-04-17 01:00:00,344.73,completed,2024,4,Wednesday,Extra Large,False
2571,87,2024-04-17 02:00:00,466.96,completed,2024,4,Wednesday,Extra Large,True
2572,524,2024-04-17 03:00:00,292.08,completed,2024,4,Wednesday,Large,False
2573,909,2024-04-17 04:00:00,71.8,completed,2024,4,Wednesday,Medium,False
2574,537,2024-04-17 05:00:00,295.04,pending,2024,4,Wednesday,Large,False
2575,301,2024-04-17 06:00:00,385.51,completed,2024,4,Wednesday,Extra Large,False
2576,243,2024-04-17 07:00:00,209.14,completed,2024,4,Wednesday,Large,False
2577,122,2024-04-17 08:00:00,441.12,completed,2024,4,Wednesday,Extra Large,True
2578,147,2024-04-17 09:00:00,327.85,completed,2024,4,Wednesday,Extra Large,False
2579,567,2024-04-17 10:00:00,450.63,completed,2024,4,Wednesday,Extra Large,True
2580,750,2024-04-17 11:00:00,315.52,pending,2024,4,Wednesday,Extra Large,False
2581,356,2024-04-17 12:00:00,74.33,completed,2024,4,Wednesday,Medium,False
2582,685,2024-04-17 13:00:00,161.75,pending,2024,4,Wednesday,Large,False
2583,904,2024-04-17 14:00:00,108.88,completed,2024,4,Wednesday,Medium,False
2584,733,2024-04-17 15:00:00,455.32,completed,2024,4,Wednesday,Extra Large,True
2585,631,2024-04-17 16:00:00,382.6,completed,2024,4,Wednesday,Extra Large,False
2586,309,2024-04-17 17:00:00,341.44,completed,2024,4,Wednesday,Extra Large,False
2587,695,2024-04-17 18:00:00,157.47,completed,2024,4,Wednesday,Large,False
2588,288,2024-04-17 19:00:00,100.18,completed,2024,4,Wednesday,Medium,False
2589,307,2024-04-17 20:00:00,380.66,completed,2024,4,Wednesday,Extra Large,False
2590,812,2024-04-17 21:00:00,242.34,pending,2024,4,Wednesday,Large,False
2591,594,2024-04-17 22:00:00,120.64,pending,2024,4,Wednesday,Medium,False
2592,966,2024-04-17 23:00:00,312.14,completed,2024,4,Wednesday,Extra Large,False
2593,914,2024-04-18 00:00:00,29.76,completed,2024,4,Thursday,Small,False
2594,723,2024-04-18 01:00:00,169.82,completed,2024,4,Thursday,Large,False
2595,662,2024-04-18 02:00:00,239.59,completed,2024,4,Thursday,Large,False
2596,549,2024-04-18 03:00:00,82.5,pending,2024,4,Thursday,Medium,False
2597,352,2024-04-18 04:00:00,492.48,completed,2024,4,Thursday,Extra Large,True
2598,312,2024-04-18 05:00:00,112.46,completed,2024,4,Thursday,Medium,False
2599,873,2024-04-18 06:00:00,73.87,completed,2024,4,Thursday,Medium,False
2600,59,2024-04-18 07:00:00,109.73,completed,2024,4,Thursday,Medium,False
2601,643,2024-04-18 08:00:00,386.84,completed,2024,4,Thursday,Extra Large,False
2602,924,2024-04-18 09:00:00,218.5,completed,2024,4,Thursday,Large,False
2603,714,2024-04-18 10:00:00,287.05,completed,2024,4,Thursday,Large,False
2604,755,2024-04-18 11:00:00,20.29,completed,2024,4,Thursday,Small,False
2605,35,2024-04-18 12:00:00,26.87,completed,2024,4,Thursday,Small,False
2606,445,2024-04-18 13:00:00,228.45,completed,2024,4,Thursday,Large,False
2607,93,2024-04-18 14:00:00,410.16,completed,2024,4,Thursday,Extra Large,True
2608,950,2024-04-18 15:00:00,443.77,completed,2024,4,Thursday,Extra Large,True
2609,959,2024-04-18 16:00:00,52.49,completed,2024,4,Thursday,Medium,False
2610,207,2024-04-18 17:00:00,273.8,completed,2024,4,Thursday,Large,False
2611,353,2024-04-18 18:00:00,457.48,completed,2024,4,Thursday,Extra Large,True
2612,903,2024-04-18 19:00:00,200.11,completed,2024,4,Thursday,Large,False
2613,332,2024-04-18 20:00:00,416.49,completed,2024,4,Thursday,Extra Large,True
2614,817,2024-04-18 21:00:00,75.51,completed,2024,4,Thursday,Medium,False
2615,862,2024-04-18 22:00:00,468.34,completed,2024,4,Thursday,Extra Large,True
2616,725,2024-04-18 23:00:00,378.2,completed,2024,4,Thursday,Extra Large,False
2617,159,2024-04-19 00:00:00,471.25,completed,2024,4,Friday,Extra Large,True
2618,954,2024-04-19 01:00:00,341.54,pending,2024,4,Friday,Extra Large,False
2619,957,2024-04-19 02:00:00,188.07,pending,2024,4,Friday,Large,False
2620,24,2024-04-19 03:00:00,469.71,completed,2024,4,Friday,Extra Large,True
2621,404,2024-04-19 04:00:00,145.03,completed,2024,4,Friday,Medium,False
2622,805,2024-04-19 05:00:00,172.76,completed,2024,4,Friday,Large,False
2623,516,2024-04-19 06:00:00,353.4,completed,2024,4,Friday,Extra Large,False
2624,732,2024-04-19 07:00:00,385.0,completed,2024,4,Friday,Extra Large,False
2625,364,2024-04-19 08:00:00,465.41,pending,2024,4,Friday,Extra Large,True
2626,382,2024-04-19 09:00:00,110.35,completed,2024,4,Friday,Medium,False
2627,532,2024-04-19 10:00:00,401.02,pending,2024,4,Friday,Extra Large,True
2628,956,2024-04-19 11:00:00,371.89,completed,2024,4,Friday,Extra Large,False
2629,152,2024-04-19 12:00:00,41.26,completed,2024,4,Friday,Small,False
2630,562,2024-04-19 13:00:00,199.74,completed,2024,4,Friday,Large,False
2631,689,2024-04-19 14:00:00,148.56,completed,2024,4,Friday,Medium,False
2632,947,2024-04-19 15:00:00,159.2,completed,2024,4,Friday,Large,False
2633,608,2024-04-19 16:00:00,491.64,completed,2024,4,Friday,Extra Large,True
2634,617,2024-04-19 17:00:00,324.96,completed,2024,4,Friday,Extra Large,False
2635,420,2024-04-19 18:00:00,361.66,completed,2024,4,Friday,Extra Large,False
2636,250,2024-04-19 19:00:00,488.54,completed,2024,4,Friday,Extra Large,True
2637,117,2024-04-19 20:00:00,194.83,completed,2024,4,Friday,Large,False
2638,866,2024-04-19 21:00:00,402.9,completed,2024,4,Friday,Extra Large,True
2639,512,2024-04-19 22:00:00,222.92,completed,2024,4,Friday,Large,False
2640,740,2024-04-19 23:00:00,436.07,completed,2024,4,Friday,Extra Large,True
2641,578,2024-04-20 00:00:00,98.52,completed,2024,4,Saturday,Medium,False
2642,335,2024-04-20 01:00:00,474.37,cancelled,2024,4,Saturday,Extra Large,True
2643,418,2024-04-20 02:00:00,117.2,completed,2024,4,Saturday,Medium,False
2644,932,2024-04-20 03:00:00,169.85,completed,2024,4,Saturday,Large,False
2645,774,2024-04-20 04:00:00,380.53,completed,2024,4,Saturday,Extra Large,False
2646,295,2024-04-20 05:00:00,202.94,pending,2024,4,Saturday,Large,False
2647,938,2024-04-20 06:00:00,308.02,completed,2024,4,Saturday,Extra Large,False
2648,755,2024-04-20 07:00:00,227.84,completed,2024,4,Saturday,Large,False
2649,371,2024-04-20 08:00:00,373.76,completed,2024,4,Saturday,Extra Large,False
2650,186,2024-04-20 09:00:00,121.88,completed,2024,4,Saturday,Medium,False
2651,246,2024-04-20 10:00:00,38.64,completed,2024,4,Saturday,Small,False
2652,637,2024-04-20 11:00:00,156.97,completed,2024,4,Saturday,Large,False
2653,268,2024-04-20 12:00:00,242.41,completed,2024,4,Saturday,Large,False
2654,643,2024-04-20 13:00:00,92.33,cancelled,2024,4,Saturday,Medium,False
2655,237,2024-04-20 14:00:00,183.85,completed,2024,4,Saturday,Large,False
2656,530,2024-04-20 15:00:00,205.99,completed,2024,4,Saturday,Large,False
2657,552,2024-04-20 16:00:00,38.12,completed,2024,4,Saturday,Small,False
2658,21,2024-04-20 17:00:00,295.82,completed,2024,4,Saturday,Large,False
2659,911,2024-04-20 18:00:00,443.33,completed,2024,4,Saturday,Extra Large,True
2660,737,2024-04-20 19:00:00,84.35,completed,2024,4,Saturday,Medium,False
2661,867,2024-04-20 20:00:00,302.93,completed,2024,4,Saturday,Extra Large,False
2662,794,2024-04-20 21:00:00,335.72,completed,2024,4,Saturday,Extra Large,False
2663,520,2024-04-20 22:00:00,215.47,completed,2024,4,Saturday,Large,False
2664,100,2024-04-20 23:00:00,353.54,pending,2024,4,Saturday,Extra Large,False
2665,752,2024-04-21 00:00:00,211.26,completed,2024,4,Sunday,Large,False
2666,478,2024-04-21 01:00:00,257.27,completed,2024,4,Sunday,Large,False
2667,599,2024-04-21 02:00:00,13.6,completed,2024,4,Sunday,Small,False
2668,298,2024-04-21 03:00:00,348.94,completed,2024,4,Sunday,Extra Large,False
2669,940,2024-04-21 04:00:00,334.06,completed,2024,4,Sunday,Extra Large,False
2670,526,2024-04-21 05:00:00,28.82,pending,2024,4,Sunday,Small,False
2671,334,2024-04-21 06:00:00,190.44,completed,2024,4,Sunday,Large,False
2672,2,2024-04-21 07:00:00,489.73,completed,2024,4,Sunday,Extra Large,True
2673,375,2024-04-21 08:00:00,216.16,completed,2024,4,Sunday,Large,False
2674,293,2024-04-21 09:00:00,255.95,completed,2024,4,Sunday,Large,False
2675,837,2024-04-21 10:00:00,455.87,completed,2024,4,Sunday,Extra Large,True
2676,934,2024-04-21 11:00:00,361.46,completed,2024,4,Sunday,Extra Large,False
2677,553,2024-04-21 12:00:00,295.21,cancelled,2024,4,Sunday,Large,False
2678,318,2024-04-21 13:00:00,400.92,completed,2024,4,Sunday,Extra Large,True
2679,502,2024-04-21 14:00:00,433.54,completed,2024,4,Sunday,Extra Large,True
2680,828,2024-04-21 15:00:00,233.88,cancelled,2024,4,Sunday,Large,False
2681,381,2024-04-21 16:00:00,242.8,completed,2024,4,Sunday,Large,False
2682,623,2024-04-21 17:00:00,199.16,completed,2024,4,Sunday,Large,False
2683,14,2024-04-21 18:00:00,483.69,completed,2024,4,Sunday,Extra Large,True
2684,504,2024-04-21 19:00:00,351.61,completed,2024,4,Sunday,Extra Large,False
2685,231,2024-04-21 20:00:00,50.78,completed,2024,4,Sunday,Medium,False
2686,985,2024-04-21 21:00:00,432.85,pending,2024,4,Sunday,Extra Large,True
2687,84,2024-04-21 22:00:00,245.47,completed,2024,4,Sunday,Large,False
2688,130,2024-04-21 23:00:00,43.69,completed,2024,4,Sunday,Small,False
2689,743,2024-04-22 00:00:00,279.36,completed,2024,4,Monday,Large,False
2690,838,2024-04-22 01:00:00,214.41,pending,2024,4,Monday,Large,False
2691,145,2024-04-22 02:00:00,440.1,completed,2024,4,Monday,Extra Large,True
2692,891,2024-04-22 03:00:00,109.96,completed,2024,4,Monday,Medium,False
2693,857,2024-04-22 04:00:00,414.97,completed,2024,4,Monday,Extra Large,True
2694,28,2024-04-22 05:00:00,283.27,completed,2024,4,Monday,Large,False
2695,66,2024-04-22 06:00:00,36.76,pending,2024,4,Monday,Small,False
2696,163,2024-04-22 07:00:00,486.2,pending,2024,4,Monday,Extra Large,True
2697,229,2024-04-22 08:00:00,261.18,completed,2024,4,Monday,Large,False
2698,261,2024-04-22 09:00:00,152.53,completed,2024,4,Monday,Large,False
2699,449,2024-04-22 10:00:00,240.01,completed,2024,4,Monday,Large,False
2700,424,2024-04-22 11:00:00,430.35,completed,2024,4,Monday,Extra Large,True
2701,460,2024-04-22 12:00:00,159.4,completed,2024,4,Monday,Large,False
2702,952,2024-04-22 13:00:00,104.41,completed,2024,4,Monday,Medium,False
2703,676,2024-04-22 14:00:00,73.24,completed,2024,4,Monday,Medium,False
2704,301,2024-04-22 15:00:00,155.95,cancelled,2024,4,Monday,Large,False
2705,919,2024-04-22 16:00:00,392.22,completed,2024,4,Monday,Extra Large,False
2706,303,2024-04-22 17:00:00,241.1,pending,2024,4,Monday,Large,False
2707,287,2024-04-22 18:00:00,121.47,completed,2024,4,Monday,Medium,False
2708,395,2024-04-22 19:00:00,91.43,completed,2024,4,Monday,Medium,False
2709,10,2024-04-22 20:00:00,173.04,pending,2024,4,Monday,Large,False
2710,707,2024-04-22 21:00:00,470.56,completed,2024,4,Monday,Extra Large,True
2711,630,2024-04-22 22:00:00,178.08,completed,2024,4,Monday,Large,False
2712,270,2024-04-22 23:00:00,494.18,completed,2024,4,Monday,Extra Large,True
2713,592,2024-04-23 00:00:00,247.76,completed,2024,4,Tuesday,Large,False
2714,970,2024-04-23 01:00:00,97.79,pending,2024,4,Tuesday,Medium,False
2715,605,2024-04-23 02:00:00,446.66,pending,2024,4,Tuesday,Extra Large,True
2716,778,2024-04-23 03:00:00,235.57,completed,2024,4,Tuesday,Large,False
2717,844,2024-04-23 04:00:00,357.74,completed,2024,4,Tuesday,Extra Large,False
2718,862,2024-04-23 05:00:00,492.02,completed,2024,4,Tuesday,Extra Large,True
2719,361,2024-04-23 06:00:00,34.59,completed,2024,4,Tuesday,Small,False
2720,257,2024-04-23 07:00:00,57.38,completed,2024,4,Tuesday,Medium,False
2721,133,2024-04-23 08:00:00,363.02,completed,2024,4,Tuesday,Extra Large,False
2722,276,2024-04-23 09:00:00,148.09,completed,2024,4,Tuesday,Medium,False
2723,776,2024-04-23 10:00:00,100.31,completed,2024,4,Tuesday,Medium,False
2724,683,2024-04-23 11:00:00,29.29,completed,2024,4,Tuesday,Small,False
2725,972,2024-04-23 12:00:00,20.7,completed,2024,4,Tuesday,Small,False
2726,513,2024-04-23 13:00:00,389.5,completed,2024,4,Tuesday,Extra Large,False
2727,313,2024-04-23 14:00:00,75.87,cancelled,2024,4,Tuesday,Medium,False
2728,576,2024-04-23 15:00:00,239.18,pending,2024,4,Tuesday,Large,False
2729,886,2024-04-23 16:00:00,306.89,completed,2024,4,Tuesday,Extra Large,False
2730,980,2024-04-23 17:00:00,219.89,completed,2024,4,Tuesday,Large,False
2731,284,2024-04-23 18:00:00,23.28,pending,2024,4,Tuesday,Small,False
2732,121,2024-04-23 19:00:00,393.92,pending,2024,4,Tuesday,Extra Large,False
2733,107,2024-04-23 20:00:00,15.15,pending,2024,4,Tuesday,Small,False
2734,933,2024-04-23 21:00:00,383.33,completed,2024,4,Tuesday,Extra Large,False
2735,687,2024-04-23 22:00:00,447.72,cancelled,2024,4,Tuesday,Extra Large,True
2736,997,2024-04-23 23:00:00,222.09,completed,2024,4,Tuesday,Large,False
2737,204,2024-04-24 00:00:00,272.42,completed,2024,4,Wednesday,Large,False
2738,165,2024-04-24 01:00:00,243.72,pending,2024,4,Wednesday,Large,False
2739,305,2024-04-24 02:00:00,200.71,completed,2024,4,Wednesday,Large,False
2740,497,2024-04-24 03:00:00,444.84,pending,2024,4,Wednesday,Extra Large,True
2741,632,2024-04-24 04:00:00,448.03,completed,2024,4,Wednesday,Extra Large,True
2742,556,2024-04-24 05:00:00,174.55,cancelled,2024,4,Wednesday,Large,False
2743,824,2024-04-24 06:00:00,311.38,completed,2024,4,Wednesday,Extra Large,False
2744,156,2024-04-24 07:00:00,464.18,cancelled,2024,4,Wednesday,Extra Large,True
2745,367,2024-04-24 08:00:00,481.41,completed,2024,4,Wednesday,Extra Large,True
2746,719,2024-04-24 09:00:00,259.39,completed,2024,4,Wednesday,Large,False
2747,902,2024-04-24 10:00:00,231.88,completed,2024,4,Wednesday,Large,False
2748,620,2024-04-24 11:00:00,146.56,completed,2024,4,Wednesday,Medium,False
2749,251,2024-04-24 12:00:00,479.85,completed,2024,4,Wednesday,Extra Large,True
2750,957,2024-04-24 13:00:00,79.98,completed,2024,4,Wednesday,Medium,False
2751,916,2024-04-24 14:00:00,294.12,completed,2024,4,Wednesday,Large,False
2752,882,2024-04-24 15:00:00,148.45,completed,2024,4,Wednesday,Medium,False
2753,334,2024-04-24 16:00:00,146.71,completed,2024,4,Wednesday,Medium,False
2754,642,2024-04-24 17:00:00,208.43,cancelled,2024,4,Wednesday,Large,False
2755,969,2024-04-24 18:00:00,499.41,completed,2024,4,Wednesday,Extra Large,True
2756,511,2024-04-24 19:00:00,36.93,completed,2024,4,Wednesday,Small,False
2757,293,2024-04-24 20:00:00,293.49,completed,2024,4,Wednesday,Large,False
2758,20,2024-04-24 21:00:00,50.46,completed,2024,4,Wednesday,Medium,False
2759,282,2024-04-24 22:00:00,85.72,completed,2024,4,Wednesday,Medium,False
2760,797,2024-04-24 23:00:00,225.39,completed,2024,4,Wednesday,Large,False
2761,1,2024-04-25 00:00:00,260.13,pending,2024,4,Thursday,Large,False
2762,119,2024-04-25 01:00:00,136.81,completed,2024,4,Thursday,Medium,False
2763,35,2024-04-25 02:00:00,165.06,completed,2024,4,Thursday,Large,False
2764,198,2024-04-25 03:00:00,52.61,completed,2024,4,Thursday,Medium,False
2765,485,2024-04-25 04:00:00,158.58,completed,2024,4,Thursday,Large,False
2766,757,2024-04-25 05:00:00,483.61,completed,2024,4,Thursday,Extra Large,True
2767,59,2024-04-25 06:00:00,472.91,completed,2024,4,Thursday,Extra Large,True
2768,837,2024-04-25 07:00:00,174.09,completed,2024,4,Thursday,Large,False
2769,161,2024-04-25 08:00:00,289.72,completed,2024,4,Thursday,Large,False
2770,691,2024-04-25 09:00:00,455.7,completed,2024,4,Thursday,Extra Large,True
2771,206,2024-04-25 10:00:00,13.03,pending,2024,4,Thursday,Small,False
2772,12,2024-04-25 11:00:00,407.23,completed,2024,4,Thursday,Extra Large,True
2773,490,2024-04-25 12:00:00,474.7,completed,2024,4,Thursday,Extra Large,True
2774,276,2024-04-25 13:00:00,54.75,completed,2024,4,Thursday,Medium,False
2775,693,2024-04-25 14:00:00,89.11,completed,2024,4,Thursday,Medium,False
2776,242,2024-04-25 15:00:00,480.77,pending,2024,4,Thursday,Extra Large,True
2777,216,2024-04-25 16:00:00,273.39,completed,2024,4,Thursday,Large,False
2778,251,2024-04-25 17:00:00,16.96,completed,2024,4,Thursday,Small,False
2779,811,2024-04-25 18:00:00,136.24,pending,2024,4,Thursday,Medium,False
2780,126,2024-04-25 19:00:00,230.47,completed,2024,4,Thursday,Large,False
2781,994,2024-04-25 20:00:00,349.53,completed,2024,4,Thursday,Extra Large,False
2782,217,2024-04-25 21:00:00,369.25,completed,2024,4,Thursday,Extra Large,False
2783,306,2024-04-25 22:00:00,497.76,completed,2024,4,Thursday,Extra Large,True
2784,797,2024-04-25 23:00:00,150.88,completed,2024,4,Thursday,Large,False
2785,185,2024-04-26 00:00:00,273.73,pending,2024,4,Friday,Large,False
2786,39,2024-04-26 01:00:00,271.33,completed,2024,4,Friday,Large,False
2787,223,2024-04-26 02:00:00,208.77,completed,2024,4,Friday,Large,False
2788,184,2024-04-26 03:00:00,92.89,completed,2024,4,Friday,Medium,False
2789,495,2024-04-26 04:00:00,488.95,completed,2024,4,Friday,Extra Large,True
2790,427,2024-04-26 05:00:00,428.13,completed,2024,4,Friday,Extra Large,True
2791,178,2024-04-26 06:00:00,254.18,completed,2024,4,Friday,Large,False
2792,919,2024-04-26 07:00:00,305.59,pending,2024,4,Friday,Extra Large,False
2793,428,2024-04-26 08:00:00,121.36,pending,2024,4,Friday,Medium,False
2794,294,2024-04-26 09:00:00,276.46,cancelled,2024,4,Friday,Large,False
2795,852,2024-04-26 10:00:00,350.54,pending,2024,4,Friday,Extra Large,False
2796,151,2024-04-26 11:00:00,262.43,completed,2024,4,Friday,Large,False
2797,384,2024-04-26 12:00:00,495.24,completed,2024,4,Friday,Extra Large,True
2798,638,2024-04-26 13:00:00,309.56,pending,2024,4,Friday,Extra Large,False
2799,813,2024-04-26 14:00:00,191.78,completed,2024,4,Friday,Large,False
2800,308,2024-04-26 15:00:00,388.35,completed,2024,4,Friday,Extra Large,False
2801,336,2024-04-26 16:00:00,93.53,completed,2024,4,Friday,Medium,False
2802,946,2024-04-26 17:00:00,198.41,completed,2024,4,Friday,Large,False
2803,746,2024-04-26 18:00:00,180.01,pending,2024,4,Friday,Large,False
2804,892,2024-04-26 19:00:00,221.59,completed,2024,4,Friday,Large,False
2805,375,2024-04-26 20:00:00,393.07,completed,2024,4,Friday,Extra Large,False
2806,8,2024-04-26 21:00:00,247.24,cancelled,2024,4,Friday,Large,False
2807,341,2024-04-26 22:00:00,399.07,completed,2024,4,Friday,Extra Large,False
2808,129,2024-04-26 23:00:00,292.48,completed,2024,4,Friday,Large,False
2809,776,2024-04-27 00:00:00,177.61,completed,2024,4,Saturday,Large,False
2810,669,2024-04-27 01:00:00,406.89,pending,2024,4,Saturday,Extra Large,True
2811,352,2024-04-27 02:00:00,126.76,completed,2024,4,Saturday,Medium,False
2812,358,2024-04-27 03:00:00,119.95,completed,2024,4,Saturday,Medium,False
2813,517,2024-04-27 04:00:00,257.21,completed,2024,4,Saturday,Large,False
2814,495,2024-04-27 05:00:00,137.82,completed,2024,4,Saturday,Medium,False
2815,86,2024-04-27 06:00:00,14.45,pending,2024,4,Saturday,Small,False
2816,175,2024-04-27 07:00:00,327.67,pending,2024,4,Saturday,Extra Large,False
2817,802,2024-04-27 08:00:00,260.44,completed,2024,4,Saturday,Large,False
2818,193,2024-04-27 09:00:00,228.3,completed,2024,4,Saturday,Large,False
2819,311,2024-04-27 10:00:00,483.81,cancelled,2024,4,Saturday,Extra Large,True
2820,119,2024-04-27 11:00:00,289.89,pending,2024,4,Saturday,Large,False
2821,218,2024-04-27 12:00:00,433.08,pending,2024,4,Saturday,Extra Large,True
2822,427,2024-04-27 13:00:00,78.33,pending,2024,4,Saturday,Medium,False
2823,970,2024-04-27 14:00:00,288.91,completed,2024,4,Saturday,Large,False
2824,414,2024-04-27 15:00:00,435.31,completed,2024,4,Saturday,Extra Large,True
2825,114,2024-04-27 16:00:00,295.72,completed,2024,4,Saturday,Large,False
2826,978,2024-04-27 17:00:00,361.83,completed,2024,4,Saturday,Extra Large,False
2827,145,2024-04-27 18:00:00,192.3,completed,2024,4,Saturday,Large,False
2828,538,2024-04-27 19:00:00,55.3,completed,2024,4,Saturday,Medium,False
2829,648,2024-04-27 20:00:00,234.37,completed,2024,4,Saturday,Large,False
2830,303,2024-04-27 21:00:00,203.29,completed,2024,4,Saturday,Large,False
2831,744,2024-04-27 22:00:00,434.86,completed,2024,4,Saturday,Extra Large,True
2832,881,2024-04-27 23:00:00,129.56,completed,2024,4,Saturday,Medium,False
2833,588,2024-04-28 00:00:00,483.7,completed,2024,4,Sunday,Extra Large,True
2834,987,2024-04-28 01:00:00,479.49,completed,2024,4,Sunday,Extra Large,True
2835,840,2024-04-28 02:00:00,131.34,completed,2024,4,Sunday,Medium,False
2836,345,2024-04-28 03:00:00,180.55,cancelled,2024,4,Sunday,Large,False
2837,814,2024-04-28 04:00:00,448.82,completed,2024,4,Sunday,Extra Large,True
2838,964,2024-04-28 05:00:00,483.64,completed,2024,4,Sunday,Extra Large,True
2839,801,2024-04-28 06:00:00,227.29,completed,2024,4,Sunday,Large,False
2840,1,2024-04-28 07:00:00,167.29,completed,2024,4,Sunday,Large,False
2841,147,2024-04-28 08:00:00,267.79,completed,2024,4,Sunday,Large,False
2842,287,2024-04-28 09:00:00,347.01,completed,2024,4,Sunday,Extra Large,False
2843,976,2024-04-28 10:00:00,144.0,completed,2024,4,Sunday,Medium,False
2844,654,2024-04-28 11:00:00,370.87,completed,2024,4,Sunday,Extra Large,False
2845,53,2024-04-28 12:00:00,35.31,completed,2024,4,Sunday,Small,False
2846,304,2024-04-28 13:00:00,34.15,pending,2024,4,Sunday,Small,False
2847,69,2024-04-28 14:00:00,199.28,pending,2024,4,Sunday,Large,False
2848,361,2024-04-28 15:00:00,183.2,completed,2024,4,Sunday,Large,False
2849,602,2024-04-28 16:00:00,164.66,completed,2024,4,Sunday,Large,False
2850,958,2024-04-28 17:00:00,250.6,completed,2024,4,Sunday,Large,False
2851,220,2024-04-28 18:00:00,167.16,completed,2024,4,Sunday,Large,False
2852,962,2024-04-28 19:00:00,104.21,completed,2024,4,Sunday,Medium,False
2853,704,2024-04-28 20:00:00,161.64,completed,2024,4,Sunday,Large,False
2854,966,2024-04-28 21:00:00,487.7,completed,2024,4,Sunday,Extra Large,True
2855,575,2024-04-28 22:00:00,211.45,completed,2024,4,Sunday,Large,False
2856,585,2024-04-28 23:00:00,227.91,completed,2024,4,Sunday,Large,False
2857,161,2024-04-29 00:00:00,292.51,pending,2024,4,Monday,Large,False
2858,681,2024-04-29 01:00:00,491.84,completed,2024,4,Monday,Extra Large,True
2859,89,2024-04-29 02:00:00,128.38,pending,2024,4,Monday,Medium,False
2860,688,2024-04-29 03:00:00,343.83,completed,2024,4,Monday,Extra Large,False
2861,781,2024-04-29 04:00:00,360.83,pending,2024,4,Monday,Extra Large,False
2862,585,2024-04-29 05:00:00,307.59,completed,2024,4,Monday,Extra Large,False
2863,757,2024-04-29 06:00:00,53.4,completed,2024,4,Monday,Medium,False
2864,589,2024-04-29 07:00:00,341.67,completed,2024,4,Monday,Extra Large,False
2865,159,2024-04-29 08:00:00,41.41,completed,2024,4,Monday,Small,False
2866,489,2024-04-29 09:00:00,302.11,pending,2024,4,Monday,Extra Large,False
2867,971,2024-04-29 10:00:00,372.39,completed,2024,4,Monday,Extra Large,False
2868,324,2024-04-29 11:00:00,113.38,completed,2024,4,Monday,Medium,False
2869,610,2024-04-29 12:00:00,422.39,completed,2024,4,Monday,Extra Large,True
2870,381,2024-04-29 13:00:00,24.87,completed,2024,4,Monday,Small,False
2871,102,2024-04-29 14:00:00,423.47,completed,2024,4,Monday,Extra Large,True
2872,494,2024-04-29 15:00:00,235.56,completed,2024,4,Monday,Large,False
2873,644,2024-04-29 16:00:00,116.62,completed,2024,4,Monday,Medium,False
2874,614,2024-04-29 17:00:00,75.55,pending,2024,4,Monday,Medium,False
2875,19,2024-04-29 18:00:00,477.12,cancelled,2024,4,Monday,Extra Large,True
2876,454,2024-04-29 19:00:00,45.61,completed,2024,4,Monday,Small,False
2877,482,2024-04-29 20:00:00,107.56,completed,2024,4,Monday,Medium,False
2878,594,2024-04-29 21:00:00,180.43,completed,2024,4,Monday,Large,False
2879,397,2024-04-29 22:00:00,313.92,completed,2024,4,Monday,Extra Large,False
2880,279,2024-04-29 23:00:00,276.95,completed,2024,4,Monday,Large,False
2881,851,2024-04-30 00:00:00,71.57,cancelled,2024,4,Tuesday,Medium,False
2882,365,2024-04-30 01:00:00,151.97,completed,2024,4,Tuesday,Large,False
2883,331,2024-04-30 02:00:00,126.99,cancelled,2024,4,Tuesday,Medium,False
2884,641,2024-04-30 03:00:00,114.64,pending,2024,4,Tuesday,Medium,False
2885,344,2024-04-30 04:00:00,211.46,pending,2024,4,Tuesday,Large,False
2886,822,2024-04-30 05:00:00,354.98,pending,2024,4,Tuesday,Extra Large,False
2887,455,2024-04-30 06:00:00,116.55,completed,2024,4,Tuesday,Medium,False
2888,601,2024-04-30 07:00:00,189.67,completed,2024,4,Tuesday,Large,False
2889,725,2024-04-30 08:00:00,201.55,completed,2024,4,Tuesday,Large,False
2890,655,2024-04-30 09:00:00,488.46,completed,2024,4,Tuesday,Extra Large,True
2891,65,2024-04-30 10:00:00,477.79,completed,2024,4,Tuesday,Extra Large,True
2892,76,2024-04-30 11:00:00,402.07,completed,2024,4,Tuesday,Extra Large,True
2893,711,2024-04-30 12:00:00,128.41,completed,2024,4,Tuesday,Medium,False
2894,143,2024-04-30 13:00:00,43.34,cancelled,2024,4,Tuesday,Small,False
